District Code ,School Code,School Name,Grade,Number Enrolled
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 3,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 4,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 5,248
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 6,231
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 7,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 8,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 9,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 10,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 11,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Grade 12,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Secondary Special Education,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Secondary GED,N/A
1420,024,OAKHURST INTERMEDIATE ACADEMY,Total Enrollment,479
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Pre-Kindergarten,20
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Special Education Pre-K,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Kindergarten,54
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Special Education Kindergarten,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Elementary Special Education,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 1,54
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 2,45
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 3,48
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 4,42
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 5,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 6,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 7,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 8,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 9,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 10,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 11,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Grade 12,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Secondary Special Education,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Secondary GED,N/A
1420,028,GEO H OLIVER VISUAL/PERF. ARTS,Total Enrollment,263
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Pre-Kindergarten,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Special Education Pre-K,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Kindergarten,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Special Education Kindergarten,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Elementary Special Education,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 1,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 2,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 3,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 4,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 5,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 6,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 7,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 8,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 9,210
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 10,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 11,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Grade 12,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Secondary Special Education,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Secondary GED,N/A
1420,036,JEROME W. STAMPLEY 9TH GRADE ACADEM,Total Enrollment,210
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Pre-Kindergarten,18
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Special Education Pre-K,*
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Kindergarten,53
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Special Education Kindergarten,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Elementary Special Education,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 1,58
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 2,50
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 3,41
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 4,51
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 5,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 6,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 7,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 8,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 9,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 10,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 11,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Grade 12,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Secondary Special Education,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Secondary GED,N/A
1420,040,BOOKER T WASHINGTON INTERN. STUDIES,Total Enrollment,*
1500,000,District Level Data,Pre-Kindergarten,N/A
1500,000,District Level Data,Special Education Pre-K,*
1500,000,District Level Data,Kindergarten,262
1500,000,District Level Data,Special Education Kindergarten,*
1500,000,District Level Data,Elementary Special Education,17
1500,000,District Level Data,Grade 1,247
1500,000,District Level Data,Grade 2,219
1500,000,District Level Data,Grade 3,229
1500,000,District Level Data,Grade 4,238
1500,000,District Level Data,Grade 5,216
1500,000,District Level Data,Grade 6,189
1500,000,District Level Data,Grade 7,194
1500,000,District Level Data,Grade 8,233
1500,000,District Level Data,Grade 9,226
1500,000,District Level Data,Grade 10,175
1500,000,District Level Data,Grade 11,171
1500,000,District Level Data,Grade 12,164
1500,000,District Level Data,Secondary Special Education,*
1500,000,District Level Data,Secondary GED,*
1500,000,District Level Data,Total Enrollment,2797
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Pre-Kindergarten,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Special Education Pre-K,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Kindergarten,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Special Education Kindergarten,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Elementary Special Education,*
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 1,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 2,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 3,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 4,142
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 5,131
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 6,115
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 7,103
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 8,140
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 9,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 10,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 11,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Grade 12,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Secondary Special Education,N/A
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Secondary GED,*
1500,004,CRYSTAL SPRINGS MIDDLE SCHOOL,Total Enrollment,631
1500,006,CRYSTAL SPRINGS ELEMENTARY,Pre-Kindergarten,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Special Education Pre-K,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Kindergarten,181
1500,006,CRYSTAL SPRINGS ELEMENTARY,Special Education Kindergarten,*
1500,006,CRYSTAL SPRINGS ELEMENTARY,Elementary Special Education,*
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 1,161
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 2,141
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 3,145
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 4,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 5,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 6,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 7,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 8,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 9,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 10,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 11,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Grade 12,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Secondary Special Education,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Secondary GED,N/A
1500,006,CRYSTAL SPRINGS ELEMENTARY,Total Enrollment,628
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Pre-Kindergarten,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Special Education Pre-K,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Kindergarten,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Special Education Kindergarten,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Elementary Special Education,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 1,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 2,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 3,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 4,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 5,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 6,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 7,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 8,N/A
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 9,123
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 10,96
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 11,108
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Grade 12,98
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Secondary Special Education,*
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Secondary GED,*
1500,008,CRYSTAL SPRINGS HIGH SCHOOL,Total Enrollment,425
1500,012,WESSON ATTENDANCE CENTER,Pre-Kindergarten,N/A
1500,012,WESSON ATTENDANCE CENTER,Special Education Pre-K,*
1500,012,WESSON ATTENDANCE CENTER,Kindergarten,81
1500,012,WESSON ATTENDANCE CENTER,Special Education Kindergarten,N/A
1500,012,WESSON ATTENDANCE CENTER,Elementary Special Education,*
1500,012,WESSON ATTENDANCE CENTER,Grade 1,86
1500,012,WESSON ATTENDANCE CENTER,Grade 2,78
1500,012,WESSON ATTENDANCE CENTER,Grade 3,84
1500,012,WESSON ATTENDANCE CENTER,Grade 4,96
1500,012,WESSON ATTENDANCE CENTER,Grade 5,85
1500,012,WESSON ATTENDANCE CENTER,Grade 6,74
1500,012,WESSON ATTENDANCE CENTER,Grade 7,91
1500,012,WESSON ATTENDANCE CENTER,Grade 8,93
1500,012,WESSON ATTENDANCE CENTER,Grade 9,103
1500,012,WESSON ATTENDANCE CENTER,Grade 10,79
1500,012,WESSON ATTENDANCE CENTER,Grade 11,63
1500,012,WESSON ATTENDANCE CENTER,Grade 12,66
1500,012,WESSON ATTENDANCE CENTER,Secondary Special Education,*
1500,012,WESSON ATTENDANCE CENTER,Secondary GED,*
1500,012,WESSON ATTENDANCE CENTER,Total Enrollment,1079
1520,000,District Level Data,Pre-Kindergarten,40
1520,000,District Level Data,Special Education Pre-K,N/A
1520,000,District Level Data,Kindergarten,137
1520,000,District Level Data,Special Education Kindergarten,N/A
1520,000,District Level Data,Elementary Special Education,N/A
1520,000,District Level Data,Grade 1,153
1520,000,District Level Data,Grade 2,158
1520,000,District Level Data,Grade 3,129
1520,000,District Level Data,Grade 4,111
1520,000,District Level Data,Grade 5,91
1520,000,District Level Data,Grade 6,107
1520,000,District Level Data,Grade 7,123
1520,000,District Level Data,Grade 8,112
1520,000,District Level Data,Grade 9,117
1520,000,District Level Data,Grade 10,101
1520,000,District Level Data,Grade 11,85
1520,000,District Level Data,Grade 12,93
1520,000,District Level Data,Secondary Special Education,*
1520,000,District Level Data,Secondary GED,*
1520,000,District Level Data,Total Enrollment,1561
1520,004,HAZLEHURST MIDDLE SCHOOL,Pre-Kindergarten,40
1520,004,HAZLEHURST MIDDLE SCHOOL,Special Education Pre-K,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Kindergarten,137
1520,004,HAZLEHURST MIDDLE SCHOOL,Special Education Kindergarten,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Elementary Special Education,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 1,153
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 2,158
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 3,129
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 4,111
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 5,91
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 6,107
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 7,123
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 8,112
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 9,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 10,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 11,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Grade 12,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Secondary Special Education,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Secondary GED,N/A
1520,004,HAZLEHURST MIDDLE SCHOOL,Total Enrollment,1161
1520,008,HAZLEHURST HIGH SCHOOL,Pre-Kindergarten,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Special Education Pre-K,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Kindergarten,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Special Education Kindergarten,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Elementary Special Education,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 1,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 2,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 3,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 4,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 5,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 6,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 7,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 8,N/A
1520,008,HAZLEHURST HIGH SCHOOL,Grade 9,117
1520,008,HAZLEHURST HIGH SCHOOL,Grade 10,101
1520,008,HAZLEHURST HIGH SCHOOL,Grade 11,85
1520,008,HAZLEHURST HIGH SCHOOL,Grade 12,93
1520,008,HAZLEHURST HIGH SCHOOL,Secondary Special Education,*
1520,008,HAZLEHURST HIGH SCHOOL,Secondary GED,*
1520,008,HAZLEHURST HIGH SCHOOL,Total Enrollment,396
1600,000,District Level Data,Pre-Kindergarten,N/A
1600,000,District Level Data,Special Education Pre-K,22
1600,000,District Level Data,Kindergarten,284
1600,000,District Level Data,Special Education Kindergarten,*
1600,000,District Level Data,Elementary Special Education,21
1600,000,District Level Data,Grade 1,258
1600,000,District Level Data,Grade 2,256
1600,000,District Level Data,Grade 3,225
1600,000,District Level Data,Grade 4,219
1600,000,District Level Data,Grade 5,204
1600,000,District Level Data,Grade 6,225
1600,000,District Level Data,Grade 7,234
1600,000,District Level Data,Grade 8,216
1600,000,District Level Data,Grade 9,227
1600,000,District Level Data,Grade 10,219
1600,000,District Level Data,Grade 11,168
1600,000,District Level Data,Grade 12,157
1600,000,District Level Data,Secondary Special Education,16
1600,000,District Level Data,Secondary GED,N/A
1600,000,District Level Data,Total Enrollment,2957
1600,004,COLLINS ELEMENTARY,Pre-Kindergarten,N/A
1600,004,COLLINS ELEMENTARY,Special Education Pre-K,22
1600,004,COLLINS ELEMENTARY,Kindergarten,85
1600,004,COLLINS ELEMENTARY,Special Education Kindergarten,*
1600,004,COLLINS ELEMENTARY,Elementary Special Education,11
1600,004,COLLINS ELEMENTARY,Grade 1,90
1600,004,COLLINS ELEMENTARY,Grade 2,87
1600,004,COLLINS ELEMENTARY,Grade 3,65
1600,004,COLLINS ELEMENTARY,Grade 4,49
1600,004,COLLINS ELEMENTARY,Grade 5,N/A
1600,004,COLLINS ELEMENTARY,Grade 6,N/A
1600,004,COLLINS ELEMENTARY,Grade 7,N/A
1600,004,COLLINS ELEMENTARY,Grade 8,N/A
1600,004,COLLINS ELEMENTARY,Grade 9,N/A
1600,004,COLLINS ELEMENTARY,Grade 10,N/A
1600,004,COLLINS ELEMENTARY,Grade 11,N/A
1600,004,COLLINS ELEMENTARY,Grade 12,N/A
1600,004,COLLINS ELEMENTARY,Secondary Special Education,N/A
1600,004,COLLINS ELEMENTARY,Secondary GED,N/A
1600,004,COLLINS ELEMENTARY,Total Enrollment,*
1600,008,COLLINS HIGH SCHOOL,Pre-Kindergarten,N/A
1600,008,COLLINS HIGH SCHOOL,Special Education Pre-K,N/A
1600,008,COLLINS HIGH SCHOOL,Kindergarten,N/A
1600,008,COLLINS HIGH SCHOOL,Special Education Kindergarten,N/A
1600,008,COLLINS HIGH SCHOOL,Elementary Special Education,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 1,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 2,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 3,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 4,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 5,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 6,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 7,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 8,N/A
1600,008,COLLINS HIGH SCHOOL,Grade 9,82
1600,008,COLLINS HIGH SCHOOL,Grade 10,80
1600,008,COLLINS HIGH SCHOOL,Grade 11,69
1600,008,COLLINS HIGH SCHOOL,Grade 12,46
1600,008,COLLINS HIGH SCHOOL,Secondary Special Education,*
1600,008,COLLINS HIGH SCHOOL,Secondary GED,N/A
1600,008,COLLINS HIGH SCHOOL,Total Enrollment,*
1600,012,CARVER MIDDLE SCHOOL,Pre-Kindergarten,N/A
1600,012,CARVER MIDDLE SCHOOL,Special Education Pre-K,N/A
1600,012,CARVER MIDDLE SCHOOL,Kindergarten,N/A
1600,012,CARVER MIDDLE SCHOOL,Special Education Kindergarten,N/A
1600,012,CARVER MIDDLE SCHOOL,Elementary Special Education,*
1600,012,CARVER MIDDLE SCHOOL,Grade 1,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 2,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 3,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 4,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 5,74
1600,012,CARVER MIDDLE SCHOOL,Grade 6,58
1600,012,CARVER MIDDLE SCHOOL,Grade 7,81
1600,012,CARVER MIDDLE SCHOOL,Grade 8,79
1600,012,CARVER MIDDLE SCHOOL,Grade 9,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 10,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 11,N/A
1600,012,CARVER MIDDLE SCHOOL,Grade 12,N/A
1600,012,CARVER MIDDLE SCHOOL,Secondary Special Education,N/A
1600,012,CARVER MIDDLE SCHOOL,Secondary GED,N/A
1600,012,CARVER MIDDLE SCHOOL,Total Enrollment,*
1600,016,HOPEWELL ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Special Education Pre-K,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Kindergarten,51
1600,016,HOPEWELL ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Elementary Special Education,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 1,60
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 2,39
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 3,45
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 4,34
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 5,41
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 6,43
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 7,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 8,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 9,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 10,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 11,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Grade 12,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Secondary Special Education,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Secondary GED,N/A
1600,016,HOPEWELL ELEMENTARY SCHOOL,Total Enrollment,313
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Pre-Kindergarten,N/A
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Special Education Pre-K,N/A
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Kindergarten,45
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Special Education Kindergarten,N/A
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Elementary Special Education,*
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 1,29
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 2,32
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 3,28
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 4,51
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 5,28
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 6,27
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 7,28
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 8,27
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 9,37
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 10,31
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 11,22
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Grade 12,20
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Secondary Special Education,*
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Secondary GED,N/A
1600,020,MOUNT OLIVE ATTENDANCE CENTER,Total Enrollment,405
1600,024,SEMINARY HIGH SCHOOL,Pre-Kindergarten,N/A
1600,024,SEMINARY HIGH SCHOOL,Special Education Pre-K,N/A
1600,024,SEMINARY HIGH SCHOOL,Kindergarten,N/A
1600,024,SEMINARY HIGH SCHOOL,Special Education Kindergarten,N/A
1600,024,SEMINARY HIGH SCHOOL,Elementary Special Education,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 1,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 2,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 3,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 4,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 5,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 6,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 7,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 8,N/A
1600,024,SEMINARY HIGH SCHOOL,Grade 9,108
1600,024,SEMINARY HIGH SCHOOL,Grade 10,108
1600,024,SEMINARY HIGH SCHOOL,Grade 11,77
1600,024,SEMINARY HIGH SCHOOL,Grade 12,91
1600,024,SEMINARY HIGH SCHOOL,Secondary Special Education,*
1600,024,SEMINARY HIGH SCHOOL,Secondary GED,N/A
1600,024,SEMINARY HIGH SCHOOL,Total Enrollment,*
1600,025,SEMINARY ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Special Education Pre-K,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Kindergarten,103
1600,025,SEMINARY ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Elementary Special Education,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 1,79
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 2,98
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 3,87
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 4,85
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 5,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 6,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 7,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 8,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 9,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 10,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 11,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Grade 12,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Secondary Special Education,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Secondary GED,N/A
1600,025,SEMINARY ELEMENTARY SCHOOL,Total Enrollment,452
1600,026,SEMINARY MIDDLE SCHOOL,Pre-Kindergarten,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Special Education Pre-K,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Kindergarten,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Special Education Kindergarten,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Elementary Special Education,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 1,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 2,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 3,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 4,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 5,61
1600,026,SEMINARY MIDDLE SCHOOL,Grade 6,97
1600,026,SEMINARY MIDDLE SCHOOL,Grade 7,125
1600,026,SEMINARY MIDDLE SCHOOL,Grade 8,110
1600,026,SEMINARY MIDDLE SCHOOL,Grade 9,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 10,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 11,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Grade 12,N/A
1600,026,SEMINARY MIDDLE SCHOOL,Secondary Special Education,*
1600,026,SEMINARY MIDDLE SCHOOL,Secondary GED,N/A
